entry,at,order
"Flop:  [6♥, 10♥, J♠]",2022-12-01T03:32:58.533Z,166986557853300
"""th3y3ti @ CLMXfwMI0O"" checks",2022-12-01T03:32:57.702Z,166986557770200
"""Rod @ juakLvqGHM"" calls 30",2022-12-01T03:32:51.721Z,166986557172100
"""CStam @ O7yGfPfnlh"" folds",2022-12-01T03:32:50.634Z,166986557063400
"""Ruthie @ BQ7aBApX8b"" calls 30",2022-12-01T03:32:41.949Z,166986556194900
"""McNeal @ 2VIQ_H6NmI"" calls 30",2022-12-01T03:32:36.764Z,166986555676400
"""th3y3ti @ CLMXfwMI0O"" posts a big blind of 30",2022-12-01T03:32:34.423Z,166986555442310
"""Rod @ juakLvqGHM"" posts a small blind of 15",2022-12-01T03:32:34.423Z,166986555442309
"Your hand is 9♥, 10♠, Q♣, A♠",2022-12-01T03:32:34.423Z,166986555442308
"Player stacks: #1 ""McNeal @ 2VIQ_H6NmI"" (1470) | #3 ""Ruthie @ BQ7aBApX8b"" (820) | #5 ""CStam @ O7yGfPfnlh"" (550) | #9 ""Rod @ juakLvqGHM"" (690) | #10 ""th3y3ti @ CLMXfwMI0O"" (1470)",2022-12-01T03:32:34.423Z,166986555442303
"-- starting hand #109 (id: evqhhw4xx5oq)  (Pot Limit Omaha Hi) (dealer: ""CStam @ O7yGfPfnlh"") --",2022-12-01T03:32:34.423Z,166986555442302
"The game's big blind was changed from 20 to 30.",2022-12-01T03:32:34.423Z,166986555442301
"The game's small blind was changed from 10 to 15.",2022-12-01T03:32:34.423Z,166986555442300
"-- ending hand #108 --",2022-12-01T03:32:25.419Z,166986554541903
"""CStam @ O7yGfPfnlh"" shows a J♠, 5♥, Q♥, Q♠.",2022-12-01T03:32:25.419Z,166986554541902
"""McNeal @ 2VIQ_H6NmI"" collected 400 from pot with One Pair (combination: K♥, K♠, 8♦, 5♦, 4♦)",2022-12-01T03:32:25.419Z,166986554541901
"""McNeal @ 2VIQ_H6NmI"" shows a 8♥, K♥, 7♦, K♠.",2022-12-01T03:32:25.419Z,166986554541900
"""McNeal @ 2VIQ_H6NmI"" calls 55",2022-12-01T03:32:24.583Z,166986554458300
"""CStam @ O7yGfPfnlh"" bets 55",2022-12-01T03:32:18.809Z,166986553880900
"River: 5♦, 4♦, 8♦, 3♥ [2♠]",2022-12-01T03:32:01.319Z,166986552131900
"""McNeal @ 2VIQ_H6NmI"" calls 35",2022-12-01T03:32:00.500Z,166986552050000
"""CStam @ O7yGfPfnlh"" bets 35",2022-12-01T03:31:51.919Z,166986551191900
"Turn: 5♦, 4♦, 8♦ [3♥]",2022-12-01T03:31:42.314Z,166986550231400
"""McNeal @ 2VIQ_H6NmI"" checks",2022-12-01T03:31:41.455Z,166986550145500
"""CStam @ O7yGfPfnlh"" checks",2022-12-01T03:31:39.269Z,166986549926900
"Flop:  [5♦, 4♦, 8♦]",2022-12-01T03:31:21.641Z,166986548164100
"""th3y3ti @ CLMXfwMI0O"" folds",2022-12-01T03:31:20.778Z,166986548077800
"""Rod @ juakLvqGHM"" folds",2022-12-01T03:31:15.208Z,166986547520800
"""CStam @ O7yGfPfnlh"" calls 90",2022-12-01T03:31:14.343Z,166986547434300
"""Ruthie @ BQ7aBApX8b"" folds",2022-12-01T03:31:03.647Z,166986546364700
"""McNeal @ 2VIQ_H6NmI"" raises to 90",2022-12-01T03:31:01.944Z,166986546194400
"""th3y3ti @ CLMXfwMI0O"" calls 20",2022-12-01T03:30:57.320Z,166986545732000
"""Rod @ juakLvqGHM"" posts a big blind of 20",2022-12-01T03:30:44.122Z,166986544412208
"""CStam @ O7yGfPfnlh"" posts a small blind of 10",2022-12-01T03:30:44.122Z,166986544412207
"Your hand is 9♣, 4♣, 10♠, K♦",2022-12-01T03:30:44.122Z,166986544412206
"Player stacks: #1 ""McNeal @ 2VIQ_H6NmI"" (1250) | #3 ""Ruthie @ BQ7aBApX8b"" (820) | #5 ""CStam @ O7yGfPfnlh"" (730) | #9 ""Rod @ juakLvqGHM"" (710) | #10 ""th3y3ti @ CLMXfwMI0O"" (1490)",2022-12-01T03:30:44.122Z,166986544412201
"-- starting hand #108 (id: gzduq8fszfwh)  (Pot Limit Omaha Hi) (dealer: ""Ruthie @ BQ7aBApX8b"") --",2022-12-01T03:30:44.122Z,166986544412200
"-- ending hand #107 --",2022-12-01T03:30:38.191Z,166986543819102
"""th3y3ti @ CLMXfwMI0O"" collected 170 from pot",2022-12-01T03:30:38.191Z,166986543819101
"Uncalled bet of 40 returned to ""th3y3ti @ CLMXfwMI0O""",2022-12-01T03:30:38.191Z,166986543819100
"""Rod @ juakLvqGHM"" folds",2022-12-01T03:30:37.377Z,166986543737700
"""CStam @ O7yGfPfnlh"" folds",2022-12-01T03:30:36.462Z,166986543646200
"""McNeal @ 2VIQ_H6NmI"" folds",2022-12-01T03:30:32.438Z,166986543243800
"""th3y3ti @ CLMXfwMI0O"" bets 40",2022-12-01T03:30:29.227Z,166986542922700
"""Rod @ juakLvqGHM"" checks",2022-12-01T03:30:14.927Z,166986541492700
"""CStam @ O7yGfPfnlh"" checks",2022-12-01T03:30:09.742Z,166986540974200
"Flop:  [3♣, J♦, 3♥]",2022-12-01T03:29:53.969Z,166986539396900
"""Rod @ juakLvqGHM"" calls 40",2022-12-01T03:29:53.122Z,166986539312200
"""CStam @ O7yGfPfnlh"" calls 40",2022-12-01T03:29:51.386Z,166986539138600
"""Ruthie @ BQ7aBApX8b"" folds",2022-12-01T03:29:42.072Z,166986538207200
"""McNeal @ 2VIQ_H6NmI"" calls 40",2022-12-01T03:29:36.444Z,166986537644400
"""th3y3ti @ CLMXfwMI0O"" raises to 40",2022-12-01T03:29:24.401Z,166986536440100
"""Rod @ juakLvqGHM"" calls 20",2022-12-01T03:29:14.133Z,166986535413300
"""CStam @ O7yGfPfnlh"" posts a big blind of 20",2022-12-01T03:29:09.738Z,166986534973808
"""Ruthie @ BQ7aBApX8b"" posts a small blind of 10",2022-12-01T03:29:09.738Z,166986534973807
"Your hand is 2♥, 5♦, A♣, K♥",2022-12-01T03:29:09.738Z,166986534973806
"Player stacks: #1 ""McNeal @ 2VIQ_H6NmI"" (1290) | #3 ""Ruthie @ BQ7aBApX8b"" (830) | #5 ""CStam @ O7yGfPfnlh"" (770) | #9 ""Rod @ juakLvqGHM"" (750) | #10 ""th3y3ti @ CLMXfwMI0O"" (1360)",2022-12-01T03:29:09.738Z,166986534973801
"-- starting hand #107 (id: 8w7wd6msxmxp)  (Pot Limit Omaha Hi) (dealer: ""McNeal @ 2VIQ_H6NmI"") --",2022-12-01T03:29:09.738Z,166986534973800
"-- ending hand #106 --",2022-12-01T03:29:06.823Z,166986534682302
"""Ruthie @ BQ7aBApX8b"" collected 180 from pot",2022-12-01T03:29:06.823Z,166986534682301
"Uncalled bet of 135 returned to ""Ruthie @ BQ7aBApX8b""",2022-12-01T03:29:06.823Z,166986534682300
"""th3y3ti @ CLMXfwMI0O"" folds",2022-12-01T03:29:05.959Z,166986534595900
"""Ruthie @ BQ7aBApX8b"" bets 135",2022-12-01T03:29:03.287Z,166986534328700
"River: A♥, 4♥, 10♦, 6♠ [8♥]",2022-12-01T03:28:48.871Z,166986532887100
"""Ruthie @ BQ7aBApX8b"" calls 40",2022-12-01T03:28:48.011Z,166986532801100
"""th3y3ti @ CLMXfwMI0O"" bets 40",2022-12-01T03:28:42.810Z,166986532281000
"""Ruthie @ BQ7aBApX8b"" checks",2022-12-01T03:28:33.021Z,166986531302100
"Turn: A♥, 4♥, 10♦ [6♠]",2022-12-01T03:28:28.093Z,166986530809300
"""Ruthie @ BQ7aBApX8b"" calls 20",2022-12-01T03:28:27.283Z,166986530728300
"""McNeal @ 2VIQ_H6NmI"" folds",2022-12-01T03:28:23.494Z,166986530349400
"""th3y3ti @ CLMXfwMI0O"" bets 20",2022-12-01T03:28:20.597Z,166986530059700
"""Ruthie @ BQ7aBApX8b"" checks",2022-12-01T03:28:15.478Z,166986529547800
"""McNeal @ 2VIQ_H6NmI"" checks",2022-12-01T03:28:10.183Z,166986529018300
"Flop:  [A♥, 4♥, 10♦]",2022-12-01T03:28:08.772Z,166986528877200
"""Ruthie @ BQ7aBApX8b"" checks",2022-12-01T03:28:07.935Z,166986528793500
"""McNeal @ 2VIQ_H6NmI"" calls 20",2022-12-01T03:28:05.426Z,166986528542600
"""th3y3ti @ CLMXfwMI0O"" calls 20",2022-12-01T03:28:04.506Z,166986528450600
"""Rod @ juakLvqGHM"" folds",2022-12-01T03:27:54.174Z,166986527417400
"""CStam @ O7yGfPfnlh"" folds",2022-12-01T03:27:51.954Z,166986527195400
"""Ruthie @ BQ7aBApX8b"" posts a big blind of 20",2022-12-01T03:27:47.556Z,166986526755608
"""McNeal @ 2VIQ_H6NmI"" posts a small blind of 10",2022-12-01T03:27:47.556Z,166986526755607
"Your hand is K♦, 7♦, 8♠, Q♦",2022-12-01T03:27:47.556Z,166986526755606
"Player stacks: #1 ""McNeal @ 2VIQ_H6NmI"" (1310) | #3 ""Ruthie @ BQ7aBApX8b"" (730) | #5 ""CStam @ O7yGfPfnlh"" (770) | #9 ""Rod @ juakLvqGHM"" (750) | #10 ""th3y3ti @ CLMXfwMI0O"" (1440)",2022-12-01T03:27:47.556Z,166986526755601
"-- starting hand #106 (id: qykywhybnokw)  (Pot Limit Omaha Hi) (dealer: ""th3y3ti @ CLMXfwMI0O"") --",2022-12-01T03:27:47.556Z,166986526755600
"-- ending hand #105 --",2022-12-01T03:27:41.618Z,166986526161802
"""Ruthie @ BQ7aBApX8b"" collected 240 from pot",2022-12-01T03:27:41.618Z,166986526161801
"Uncalled bet of 240 returned to ""Ruthie @ BQ7aBApX8b""",2022-12-01T03:27:41.618Z,166986526161800
"""Rod @ juakLvqGHM"" folds",2022-12-01T03:27:40.779Z,166986526077900
"""CStam @ O7yGfPfnlh"" folds",2022-12-01T03:27:37.129Z,166986525712900
"""Ruthie @ BQ7aBApX8b"" bets 240",2022-12-01T03:27:33.577Z,166986525357700
"Flop:  [A♠, 2♣, 6♦]",2022-12-01T03:27:26.738Z,166986524673800
"""McNeal @ 2VIQ_H6NmI"" folds",2022-12-01T03:27:25.918Z,166986524591800
"""th3y3ti @ CLMXfwMI0O"" folds",2022-12-01T03:27:24.946Z,166986524494600
"""Rod @ juakLvqGHM"" calls 70",2022-12-01T03:27:22.639Z,166986524263900
"""CStam @ O7yGfPfnlh"" calls 70",2022-12-01T03:27:13.244Z,166986523324400
"""Ruthie @ BQ7aBApX8b"" raises to 70",2022-12-01T03:27:10.073Z,166986523007300
"""McNeal @ 2VIQ_H6NmI"" posts a big blind of 20",2022-12-01T03:27:03.526Z,166986522352608
"""th3y3ti @ CLMXfwMI0O"" posts a small blind of 10",2022-12-01T03:27:03.526Z,166986522352607
"Your hand is 3♠, 4♦, J♦, 7♣",2022-12-01T03:27:03.526Z,166986522352606
"Player stacks: #1 ""McNeal @ 2VIQ_H6NmI"" (1330) | #3 ""Ruthie @ BQ7aBApX8b"" (560) | #5 ""CStam @ O7yGfPfnlh"" (840) | #9 ""Rod @ juakLvqGHM"" (820) | #10 ""th3y3ti @ CLMXfwMI0O"" (1450)",2022-12-01T03:27:03.526Z,166986522352601
"-- starting hand #105 (id: e6tsub0nlekq)  (Pot Limit Omaha Hi) (dealer: ""Rod @ juakLvqGHM"") --",2022-12-01T03:27:03.526Z,166986522352600
"-- ending hand #104 --",2022-12-01T03:26:54.514Z,166986521451403
"""Rod @ juakLvqGHM"" shows a 7♣, 2♠, Q♣, 3♠.",2022-12-01T03:26:54.514Z,166986521451402
"""th3y3ti @ CLMXfwMI0O"" collected 440 from pot with Three of a Kind (combination: 10♥, 10♦, 10♠, Q♥, 7♦)",2022-12-01T03:26:54.514Z,166986521451401
"""th3y3ti @ CLMXfwMI0O"" shows a 8♦, 5♠, 10♥, Q♥.",2022-12-01T03:26:54.514Z,166986521451400
"""Ruthie @ BQ7aBApX8b"" calls 40",2022-12-01T03:26:53.683Z,166986521368300
"""th3y3ti @ CLMXfwMI0O"" calls 40",2022-12-01T03:26:52.004Z,166986521200400
"""Rod @ juakLvqGHM"" bets 40",2022-12-01T03:26:50.397Z,166986521039700
"River: 7♦, 4♠, 3♦, 10♦ [10♠]",2022-12-01T03:26:40.555Z,166986520055500
"""CStam @ O7yGfPfnlh"" folds",2022-12-01T03:26:39.717Z,166986519971700
"""Ruthie @ BQ7aBApX8b"" calls 40",2022-12-01T03:26:35.645Z,166986519564500
"""McNeal @ 2VIQ_H6NmI"" folds",2022-12-01T03:26:33.004Z,166986519300400
"""th3y3ti @ CLMXfwMI0O"" calls 40",2022-12-01T03:26:30.430Z,166986519043000
"""Rod @ juakLvqGHM"" bets 40",2022-12-01T03:26:19.802Z,166986517980200
"Turn: 7♦, 4♠, 3♦ [10♦]",2022-12-01T03:26:11.449Z,166986517144900
"""CStam @ O7yGfPfnlh"" calls 20",2022-12-01T03:26:10.563Z,166986517056300
"""Ruthie @ BQ7aBApX8b"" calls 20",2022-12-01T03:26:02.324Z,166986516232400
"""McNeal @ 2VIQ_H6NmI"" calls 20",2022-12-01T03:25:59.900Z,166986515990000
"""th3y3ti @ CLMXfwMI0O"" calls 20",2022-12-01T03:25:58.951Z,166986515895100
"""Rod @ juakLvqGHM"" bets 20",2022-12-01T03:25:54.577Z,166986515457700
"Flop:  [7♦, 4♠, 3♦]",2022-12-01T03:25:45.027Z,166986514502700
"""th3y3ti @ CLMXfwMI0O"" checks",2022-12-01T03:25:44.216Z,166986514421600
"""Rod @ juakLvqGHM"" calls 20",2022-12-01T03:25:35.865Z,166986513586500
"""CStam @ O7yGfPfnlh"" calls 20",2022-12-01T03:25:34.631Z,166986513463100
"""Ruthie @ BQ7aBApX8b"" calls 20",2022-12-01T03:25:27.824Z,166986512782400
"""McNeal @ 2VIQ_H6NmI"" calls 20",2022-12-01T03:25:26.128Z,166986512612800
"""th3y3ti @ CLMXfwMI0O"" posts a big blind of 20",2022-12-01T03:25:20.871Z,166986512087108
"""Rod @ juakLvqGHM"" posts a small blind of 10",2022-12-01T03:25:20.871Z,166986512087107
"Your hand is 8♦, 5♠, 10♥, Q♥",2022-12-01T03:25:20.871Z,166986512087106
"Player stacks: #1 ""McNeal @ 2VIQ_H6NmI"" (1370) | #3 ""Ruthie @ BQ7aBApX8b"" (680) | #5 ""CStam @ O7yGfPfnlh"" (880) | #9 ""Rod @ juakLvqGHM"" (940) | #10 ""th3y3ti @ CLMXfwMI0O"" (1130)",2022-12-01T03:25:20.871Z,166986512087101
"-- starting hand #104 (id: t2vjouaikz3u)  (Pot Limit Omaha Hi) (dealer: ""CStam @ O7yGfPfnlh"") --",2022-12-01T03:25:20.871Z,166986512087100
"-- ending hand #103 --",2022-12-01T03:25:11.861Z,166986511186103
"""CStam @ O7yGfPfnlh"" shows a K♣, 5♠, A♥, 2♠.",2022-12-01T03:25:11.861Z,166986511186102
"""McNeal @ 2VIQ_H6NmI"" collected 550 from pot with Full House (combination: A♣, A♠, A♦, 7♥, 7♠)",2022-12-01T03:25:11.861Z,166986511186101
"""McNeal @ 2VIQ_H6NmI"" shows a A♣, 7♥, 4♠, K♦.",2022-12-01T03:25:11.861Z,166986511186100
"""McNeal @ 2VIQ_H6NmI"" calls 150",2022-12-01T03:25:11.028Z,166986511102800
"""CStam @ O7yGfPfnlh"" bets 150",2022-12-01T03:25:07.376Z,166986510737600
"River: A♠, A♦, 7♠, Q♦ [5♦]",2022-12-01T03:24:57.868Z,166986509786800
"""McNeal @ 2VIQ_H6NmI"" calls 55",2022-12-01T03:24:57.044Z,166986509704400
"""th3y3ti @ CLMXfwMI0O"" folds",2022-12-01T03:24:56.113Z,166986509611300
"""CStam @ O7yGfPfnlh"" bets 55",2022-12-01T03:24:46.942Z,166986508694200
"Turn: A♠, A♦, 7♠ [Q♦]",2022-12-01T03:24:29.207Z,166986506920700
"""McNeal @ 2VIQ_H6NmI"" calls 20",2022-12-01T03:24:28.379Z,166986506837900
"""th3y3ti @ CLMXfwMI0O"" calls 20",2022-12-01T03:24:25.345Z,166986506534500
"""Rod @ juakLvqGHM"" folds",2022-12-01T03:24:23.436Z,166986506343600
"""CStam @ O7yGfPfnlh"" bets 20",2022-12-01T03:24:21.418Z,166986506141800
"Flop:  [A♠, A♦, 7♠]",2022-12-01T03:24:09.794Z,166986504979400
"""Rod @ juakLvqGHM"" checks",2022-12-01T03:24:08.982Z,166986504898200
"""CStam @ O7yGfPfnlh"" calls 20",2022-12-01T03:24:07.170Z,166986504717000
"""Ruthie @ BQ7aBApX8b"" folds",2022-12-01T03:24:01.379Z,166986504137900
"""McNeal @ 2VIQ_H6NmI"" calls 20",2022-12-01T03:24:00.466Z,166986504046600
"""th3y3ti @ CLMXfwMI0O"" calls 20",2022-12-01T03:23:59.608Z,166986503960800
"""Rod @ juakLvqGHM"" posts a big blind of 20",2022-12-01T03:23:55.525Z,166986503552508
"""CStam @ O7yGfPfnlh"" posts a small blind of 10",2022-12-01T03:23:55.525Z,166986503552507
"Your hand is 7♦, 10♠, 8♦, 6♥",2022-12-01T03:23:55.525Z,166986503552506
"Player stacks: #1 ""McNeal @ 2VIQ_H6NmI"" (1065) | #3 ""Ruthie @ BQ7aBApX8b"" (680) | #5 ""CStam @ O7yGfPfnlh"" (1125) | #9 ""Rod @ juakLvqGHM"" (960) | #10 ""th3y3ti @ CLMXfwMI0O"" (1170)",2022-12-01T03:23:55.525Z,166986503552501
"-- starting hand #103 (id: jkwgozkgepwl)  (Pot Limit Omaha Hi) (dealer: ""Ruthie @ BQ7aBApX8b"") --",2022-12-01T03:23:55.525Z,166986503552500
"""th3y3ti @ CLMXfwMI0O"" shows a 5♥, 8♦, 8♥, 2♥.",2022-12-01T03:23:50.825Z,166986503082500
"-- ending hand #102 --",2022-12-01T03:23:48.896Z,166986502889602
"""CStam @ O7yGfPfnlh"" collected 120 from pot",2022-12-01T03:23:48.896Z,166986502889601
"Uncalled bet of 47 returned to ""CStam @ O7yGfPfnlh""",2022-12-01T03:23:48.896Z,166986502889600
"""th3y3ti @ CLMXfwMI0O"" folds",2022-12-01T03:23:48.084Z,166986502808400
"""CStam @ O7yGfPfnlh"" bets 47",2022-12-01T03:23:37.117Z,166986501711700
"Turn: K♠, 9♥, 4♠ [A♥]",2022-12-01T03:23:28.887Z,166986500888700
"""th3y3ti @ CLMXfwMI0O"" calls 35",2022-12-01T03:23:28.048Z,166986500804800
"""CStam @ O7yGfPfnlh"" bets 35",2022-12-01T03:23:21.633Z,166986500163300
"Flop:  [K♠, 9♥, 4♠]",2022-12-01T03:23:14.067Z,166986499406700
"""CStam @ O7yGfPfnlh"" checks",2022-12-01T03:23:13.243Z,166986499324300
"""Ruthie @ BQ7aBApX8b"" folds",2022-12-01T03:23:08.826Z,166986498882600
"""McNeal @ 2VIQ_H6NmI"" folds",2022-12-01T03:23:07.953Z,166986498795300
"""th3y3ti @ CLMXfwMI0O"" calls 20",2022-12-01T03:23:07.073Z,166986498707300
"""Rod @ juakLvqGHM"" folds",2022-12-01T03:23:01.564Z,166986498156400
"""CStam @ O7yGfPfnlh"" posts a big blind of 20",2022-12-01T03:22:57.250Z,166986497725010
"""Ruthie @ BQ7aBApX8b"" posts a small blind of 10",2022-12-01T03:22:57.250Z,166986497725009
"Your hand is 5♥, 8♦, 8♥, 2♥",2022-12-01T03:22:57.250Z,166986497725008
"Player stacks: #1 ""McNeal @ 2VIQ_H6NmI"" (1065) | #3 ""Ruthie @ BQ7aBApX8b"" (690) | #5 ""CStam @ O7yGfPfnlh"" (1060) | #9 ""Rod @ juakLvqGHM"" (960) | #10 ""th3y3ti @ CLMXfwMI0O"" (1225)",2022-12-01T03:22:57.250Z,166986497725003
"-- starting hand #102 (id: 5gndg6vvlcsj)  (Pot Limit Omaha Hi) (dealer: ""McNeal @ 2VIQ_H6NmI"") --",2022-12-01T03:22:57.250Z,166986497725002
"The game's big blind was changed from 10 to 20.",2022-12-01T03:22:57.250Z,166986497725001
"The game's small blind was changed from 5 to 10.",2022-12-01T03:22:57.250Z,166986497725000
"""McNeal @ 2VIQ_H6NmI"" shows a 4♦, 10♥, A♥, 4♣.",2022-12-01T03:22:51.494Z,166986497149400
"-- ending hand #101 --",2022-12-01T03:22:50.643Z,166986497064302
"""McNeal @ 2VIQ_H6NmI"" collected 170 from pot",2022-12-01T03:22:50.643Z,166986497064301
"Uncalled bet of 85 returned to ""McNeal @ 2VIQ_H6NmI""",2022-12-01T03:22:50.643Z,166986497064300
"""th3y3ti @ CLMXfwMI0O"" folds",2022-12-01T03:22:49.796Z,166986496979600
"""Rod @ juakLvqGHM"" folds",2022-12-01T03:22:43.991Z,166986496399100
"""CStam @ O7yGfPfnlh"" folds",2022-12-01T03:22:42.968Z,166986496296800
"""McNeal @ 2VIQ_H6NmI"" bets 85",2022-12-01T03:22:38.618Z,166986495861800
"Turn: 7♣, 2♥, 3♥ [A♠]",2022-12-01T03:22:33.316Z,166986495331600
"""th3y3ti @ CLMXfwMI0O"" checks",2022-12-01T03:22:32.456Z,166986495245600
"""Rod @ juakLvqGHM"" checks",2022-12-01T03:22:27.472Z,166986494747200
"""CStam @ O7yGfPfnlh"" checks",2022-12-01T03:22:25.833Z,166986494583300
"""McNeal @ 2VIQ_H6NmI"" checks",2022-12-01T03:22:14.800Z,166986493480000
"Flop:  [7♣, 2♥, 3♥]",2022-12-01T03:22:13.183Z,166986493318300
"""Rod @ juakLvqGHM"" calls 40",2022-12-01T03:22:12.292Z,166986493229200
"""CStam @ O7yGfPfnlh"" calls 40",2022-12-01T03:22:10.864Z,166986493086400
"""Ruthie @ BQ7aBApX8b"" folds",2022-12-01T03:21:53.271Z,166986491327100
"""McNeal @ 2VIQ_H6NmI"" calls 40",2022-12-01T03:21:52.239Z,166986491223900
"""th3y3ti @ CLMXfwMI0O"" raises to 40",2022-12-01T03:21:49.217Z,166986490921700
"""Rod @ juakLvqGHM"" calls 10",2022-12-01T03:21:38.355Z,166986489835500
"""CStam @ O7yGfPfnlh"" calls 10",2022-12-01T03:21:35.827Z,166986489582700
"""Ruthie @ BQ7aBApX8b"" posts a big blind of 10",2022-12-01T03:21:31.145Z,166986489114508
"""McNeal @ 2VIQ_H6NmI"" posts a small blind of 5",2022-12-01T03:21:31.145Z,166986489114507
"Your hand is 8♥, Q♥, 10♠, K♦",2022-12-01T03:21:31.145Z,166986489114506
"Player stacks: #1 ""McNeal @ 2VIQ_H6NmI"" (935) | #3 ""Ruthie @ BQ7aBApX8b"" (700) | #5 ""CStam @ O7yGfPfnlh"" (1100) | #9 ""Rod @ juakLvqGHM"" (1000) | #10 ""th3y3ti @ CLMXfwMI0O"" (1265)",2022-12-01T03:21:31.145Z,166986489114501
"-- starting hand #101 (id: yu4uebru2xpm)  (Pot Limit Omaha Hi) (dealer: ""th3y3ti @ CLMXfwMI0O"") --",2022-12-01T03:21:31.145Z,166986489114500
"-- ending hand #100 --",2022-12-01T03:21:25.143Z,166986488514302
"""Rod @ juakLvqGHM"" collected 200 from pot",2022-12-01T03:21:25.143Z,166986488514301
"Uncalled bet of 100 returned to ""Rod @ juakLvqGHM""",2022-12-01T03:21:25.143Z,166986488514300
"""Ruthie @ BQ7aBApX8b"" folds",2022-12-01T03:21:24.332Z,166986488433200
"""Rod @ juakLvqGHM"" bets 100",2022-12-01T03:21:19.381Z,166986487938100
"""Ruthie @ BQ7aBApX8b"" checks",2022-12-01T03:21:13.461Z,166986487346100
"Turn: Q♣, 2♣, 4♣ [5♠]",2022-12-01T03:21:08.322Z,166986486832200
"""Ruthie @ BQ7aBApX8b"" calls 80",2022-12-01T03:21:07.496Z,166986486749600
"""McNeal @ 2VIQ_H6NmI"" folds",2022-12-01T03:21:04.767Z,166986486476700
"""th3y3ti @ CLMXfwMI0O"" folds",2022-12-01T03:21:00.355Z,166986486035500
"""Rod @ juakLvqGHM"" raises to 80",2022-12-01T03:20:54.004Z,166986485400400
"""Ruthie @ BQ7aBApX8b"" bets 20",2022-12-01T03:20:49.606Z,166986484960600
"""McNeal @ 2VIQ_H6NmI"" checks",2022-12-01T03:20:44.443Z,166986484444300
"""th3y3ti @ CLMXfwMI0O"" checks",2022-12-01T03:20:43.543Z,166986484354300
"Flop:  [Q♣, 2♣, 4♣]",2022-12-01T03:20:35.694Z,166986483569400
"""McNeal @ 2VIQ_H6NmI"" checks",2022-12-01T03:20:34.844Z,166986483484400
"""th3y3ti @ CLMXfwMI0O"" calls 10",2022-12-01T03:20:33.973Z,166986483397300
"""Rod @ juakLvqGHM"" calls 10",2022-12-01T03:20:22.907Z,166986482290700
"""CStam @ O7yGfPfnlh"" folds",2022-12-01T03:20:18.896Z,166986481889600
"""Ruthie @ BQ7aBApX8b"" calls 10",2022-12-01T03:20:11.231Z,166986481123100
"""McNeal @ 2VIQ_H6NmI"" posts a big blind of 10",2022-12-01T03:20:01.071Z,166986480107108
"""th3y3ti @ CLMXfwMI0O"" posts a small blind of 5",2022-12-01T03:20:01.071Z,166986480107107
"Your hand is 3♦, 9♦, 8♠, 7♠",2022-12-01T03:20:01.071Z,166986480107106
"Player stacks: #1 ""McNeal @ 2VIQ_H6NmI"" (945) | #3 ""Ruthie @ BQ7aBApX8b"" (790) | #5 ""CStam @ O7yGfPfnlh"" (1100) | #9 ""Rod @ juakLvqGHM"" (890) | #10 ""th3y3ti @ CLMXfwMI0O"" (1275)",2022-12-01T03:20:01.071Z,166986480107101
"-- starting hand #100 (id: pevzobudc96n)  (Pot Limit Omaha Hi) (dealer: ""Rod @ juakLvqGHM"") --",2022-12-01T03:20:01.071Z,166986480107100
"-- ending hand #99 --",2022-12-01T03:19:52.068Z,166986479206802
"""th3y3ti @ CLMXfwMI0O"" collected 420 from pot with Flush (combination: A♠, Q♠, J♠, 5♠, 4♠)",2022-12-01T03:19:52.068Z,166986479206801
"""th3y3ti @ CLMXfwMI0O"" shows a A♠, 2♣, 6♠, Q♠.",2022-12-01T03:19:52.068Z,166986479206800
"""Ruthie @ BQ7aBApX8b"" calls 100",2022-12-01T03:19:51.194Z,166986479119400
"""th3y3ti @ CLMXfwMI0O"" bets 100",2022-12-01T03:19:47.969Z,166986478796900
"River: 4♠, 3♥, 5♠, 3♦ [J♠]",2022-12-01T03:19:42.950Z,166986478295000
"""Rod @ juakLvqGHM"" folds",2022-12-01T03:19:42.130Z,166986478213000
"""Ruthie @ BQ7aBApX8b"" calls 40",2022-12-01T03:19:37.273Z,166986477727300
"""th3y3ti @ CLMXfwMI0O"" bets 40",2022-12-01T03:19:34.156Z,166986477415600
"""Rod @ juakLvqGHM"" checks",2022-12-01T03:19:28.882Z,166986476888200
"Turn: 4♠, 3♥, 5♠ [3♦]",2022-12-01T03:19:24.640Z,166986476464000
"""Rod @ juakLvqGHM"" calls 20",2022-12-01T03:19:23.777Z,166986476377700
"""CStam @ O7yGfPfnlh"" folds",2022-12-01T03:19:17.376Z,166986475737600
"""Ruthie @ BQ7aBApX8b"" calls 20",2022-12-01T03:19:13.658Z,166986475365800
"""th3y3ti @ CLMXfwMI0O"" bets 20",2022-12-01T03:19:05.584Z,166986474558400
"""Rod @ juakLvqGHM"" checks",2022-12-01T03:19:00.797Z,166986474079700
"Flop:  [4♠, 3♥, 5♠]",2022-12-01T03:18:54.398Z,166986473439800
"""Ruthie @ BQ7aBApX8b"" calls 20",2022-12-01T03:18:53.546Z,166986473354600
"""th3y3ti @ CLMXfwMI0O"" calls 20",2022-12-01T03:18:50.592Z,166986473059200
"""Rod @ juakLvqGHM"" calls 20",2022-12-01T03:18:45.436Z,166986472543600
"""CStam @ O7yGfPfnlh"" raises to 20",2022-12-01T03:18:42.295Z,166986472229500
"""Ruthie @ BQ7aBApX8b"" calls 10",2022-12-01T03:18:37.253Z,166986471725300
